Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Recycled on-site,Energy recovery on-site,Treated on-site
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,ETHYLBENZENE,'000071432',13,3,16,0,0,0,16,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,ETHYLBENZENE,'000071432',668.05,343.19,1011.24,0,0,0,1011.24,0,0,272
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,ETHYLBENZENE,'000071432',900,910,1810,0,0,0,1810,2,0,9400
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,ETHYLBENZENE,'000071432',1.47,21.44,22.91,0,0,0,22.91,0,0,17.44
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,ETHYLBENZENE,'000071432',9,1,10,0,0,0,10,1,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,ETHYLBENZENE,'000071432',1500,2000,3500,0,0,0,3500,850,380,3800
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,ETHYLBENZENE,'000071432',491.79,543.02,1034.81,0,0,0,1034.81,290,0,312
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,ETHYLBENZENE,'000071432',6,1,7,0,0,0,7,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,ETHYLBENZENE,'000071432',9.01,18.73,27.74,0,0,0,27.74,0,0.82,202.31
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,ETHYLBENZENE,'000071432',820,1800,2620,0,0,0,2620,140,0,3200
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,ETHYLBENZENE,'000071432',740.48,503.65,1244.13,0,0,0,1244.13,0,0,262
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',1,2,3,0,0,0,3,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',1039.01,301.79,1340.8,0,0,0,1340.8,1,0,209.04
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',25.64,10.89,36.53,0,0,0,36.53,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',760,1900,2660,0,0,0,2660,9,190,1200
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ETHYLBENZENE,'000071432',3,17,20,0,0,0,20,0,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',16,6,22,0,0,0,22,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',100,18,118,0,0,0,118,5,0,10
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',7.24,8.03,15.27,0,0,0,15.27,0,0,2.002
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',750.44,425.79,1176.23,0,0,0,1176.23,0,0,205.93
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000071432',990,1700,2690,0,0,0,2690,130,88,1900
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',5,19,24,0,0,0,24,0,0,30
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',32,9,41,0,0,0,41,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',6.99,8.29,15.28,0,0,0,15.28,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',630.64,449.67,1080.31,0,0,0,1080.31,180,0,190.84
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,ETHYLBENZENE,'000071432',780,1900,2680,0,0,0,2680,43,0,940
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2004,NAPHTHALENE,'000071432',1,168,169,0,0,0,169,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2005,NAPHTHALENE,'000071432',0.84,53.04,53.88,0,0,0,53.88,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2006,NAPHTHALENE,'000071432',1.53,360.21,361.74,0,0,0,361.74,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2007,NAPHTHALENE,'000071432',2.26,401.74,404,0,0,0,404,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2008,NAPHTHALENE,'000071432',1.38,207.14,208.52,0,0,0,208.52,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2009,NAPHTHALENE,'000071432',0.06,214.22,214.28,0,0,0,214.28,0.71,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2010,NAPHTHALENE,'000071432',0.09,176.59,176.68,0,0,0,176.68,1.35,0,44.51
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2011,NAPHTHALENE,'000071432',8.37,35.37,43.74,0,0,0,43.74,1.31,0,727.41
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2012,NAPHTHALENE,'000071432',0.01,16.64,16.65,0,0,0,16.65,1.55,136.69,2.27
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2013,NAPHTHALENE,'000071432',0,15,15,0,0,0,15,2,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2014,NAPHTHALENE,'000071432',0,1,1,0,0,0,1,510,0,140
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2015,NAPHTHALENE,'000071432',0,2,2,0,0,0,2,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1991,NAPHTHALENE,'000071432',18,0,18,0,0,0,18,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1992,NAPHTHALENE,'000071432',20,0,20,.,0,0,20,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1993,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2007,NAPHTHALENE,'000071432',4,2,6,0,0,0,6,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2008,NAPHTHALENE,'000071432',4,0,4,0,0,0,4,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2009,NAPHTHALENE,'000071432',6,1,7,0,0,0,7,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2010,NAPHTHALENE,'000071432',4.86,0.5,5.36,0,0,0,5.36,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2011,NAPHTHALENE,'000071432',2.62,0.68,3.3,0,0,0,3.3,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2012,NAPHTHALENE,'000071432',4,0.28,4.28,0,0,0,4.28,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2014,NAPHTHALENE,'000071432',7,1,8,0,0,0,8,0,0,2
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2015,NAPHTHALENE,'000071432',8,2,10,0,0,0,10,0,0,83
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1999,NAPHTHALENE,'000071432',5,5,10,0,0,0,10,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2000,NAPHTHALENE,'000071432',5,0,5,0,0,0,5,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2002,NAPHTHALENE,'000071432',5,0,5,0,0,0,5,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2003,NAPHTHALENE,'000071432',5,5,10,0,0,0,10,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2004,NAPHTHALENE,'000071432',5,0,5,0,0,0,5,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2005,NAPHTHALENE,'000071432',5,0,5,0,0,0,5,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2006,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2011,NAPHTHALENE,'000071432',0.8,0.07,0.87,0,0,0,0.87,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2012,NAPHTHALENE,'000071432',1.19,0.12,1.31,0,0,0,1.31,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2013,NAPHTHALENE,'000071432',1,0,1,0,0,0,1,0,0,7
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2014,NAPHTHALENE,'000071432',1,0,1,0,0,0,1,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',1998,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',1999,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2001,NAPHTHALENE,'000071432',0,27,27,0,0,0,27,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2002,NAPHTHALENE,'000071432',1,23,24,0,0,0,24,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2003,NAPHTHALENE,'000071432',2,40,42,0,0,0,42,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2004,NAPHTHALENE,'000071432',6,46,52,0,0,0,52,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,NAPHTHALENE,'000071432',21.09,30.81,51.9,0.964,0,0,52.864,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,NAPHTHALENE,'000071432',30.81,30.91,61.72,0,0,0,61.72,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,NAPHTHALENE,'000071432',51.2,64.15,115.35,0,0,0,115.35,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,NAPHTHALENE,'000071432',22.54,20.07,42.61,0,0,0,42.61,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,NAPHTHALENE,'000071432',14.07,24.43,38.5,0,0,0,38.5,0,0,242.83
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,NAPHTHALENE,'000071432',10.94,14.93,25.87,0,0,0,25.87,0,0,74.76
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,NAPHTHALENE,'000071432',17.44,16.52,33.96,0,0,0,33.96,1.03,0,1.7
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,NAPHTHALENE,'000071432',10.82,13.83,24.65,0,0,0,24.65,70.85,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,NAPHTHALENE,'000071432',9,18,27,0,0,0,27,0,0,8
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,NAPHTHALENE,'000071432',6,5,11,0,0,0,11,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2015,NAPHTHALENE,'000071432',9,5,14,0,0,0,14,16,0,45
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',1999,NAPHTHALENE,'000071432',675,44,719,0,0,0,719,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2000,NAPHTHALENE,'000071432',675,1,676,0,0,0,676,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2001,NAPHTHALENE,'000071432',3,28,31,0,0,0,31,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2002,NAPHTHALENE,'000071432',2,6,8,0,0,0,8,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2003,NAPHTHALENE,'000071432',5,15,20,0,0,0,20,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2004,NAPHTHALENE,'000071432',49,403,452,0,0,0,452,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2005,NAPHTHALENE,'000071432',20.06,20.48,40.54,0,0,0,40.54,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2006,NAPHTHALENE,'000071432',22.12,22.26,44.38,0,0,0,44.38,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2007,NAPHTHALENE,'000071432',29.39,23.62,53.01,0,0,0,53.01,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2008,NAPHTHALENE,'000071432',91.41,23.29,114.7,1.33,0,0,116.03,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2009,NAPHTHALENE,'000071432',21.9,925.59,947.49,0,0,0,947.49,4.56,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2010,NAPHTHALENE,'000071432',15.63,836.81,852.44,0,0,0,852.44,2.83,0,16.17
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2011,NAPHTHALENE,'000071432',28.01,886.09,914.1,0,0,0,914.1,128.29,0,17.54
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2012,NAPHTHALENE,'000071432',36.02,26.09,62.11,0,0,0,62.11,3.73,4.25,622.82
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2013,NAPHTHALENE,'000071432',9,63,72,0,0,0,72,4,1,1200
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2014,NAPHTHALENE,'000071432',11,6,17,0,0,0,17,2,0,630
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2015,NAPHTHALENE,'000071432',9,6,15,0,0,0,15,3,0,180
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',1999,NAPHTHALENE,'000071432',4,12,16,0,0,0,16,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2000,NAPHTHALENE,'000071432',4,1,5,0,0,0,5,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2001,NAPHTHALENE,'000071432',1,34,35,0,0,0,35,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2002,NAPHTHALENE,'000071432',2,40,42,0,0,0,42,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2003,NAPHTHALENE,'000071432',2,16,18,0,0,0,18,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2004,NAPHTHALENE,'000071432',10,16,26,0,0,0,26,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2005,NAPHTHALENE,'000071432',14.94,14.68,29.62,0,0,0,29.62,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2006,NAPHTHALENE,'000071432',12.79,15.85,28.64,0,0,0,28.64,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2007,NAPHTHALENE,'000071432',22.98,18.55,41.53,0,0,0,41.53,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2008,NAPHTHALENE,'000071432',17.81,18.97,36.78,0,0,0,36.78,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2009,NAPHTHALENE,'000071432',16.81,16.97,33.78,0,0,0,33.78,0,538.95,129.15
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2010,NAPHTHALENE,'000071432',32.29,17.88,50.17,0,0,0,50.17,0,0,75.13
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2011,NAPHTHALENE,'000071432',33.16,12.6,45.76,0,0,0,45.76,0,0,58.37
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2012,NAPHTHALENE,'000071432',34.29,17.03,51.32,0,0,0,51.32,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2013,NAPHTHALENE,'000071432',21,19,40,0,0,0,40,8,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2014,NAPHTHALENE,'000071432',3,0,3,0,0,0,3,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2015,NAPHTHALENE,'000071432',4,1,5,0,0,0,5,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,NAPHTHALENE,'000071432',15889,750,16639,0,0,0,16639,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,NAPHTHALENE,'000071432',0,1000,1000,0,0,0,1000,660000,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,NAPHTHALENE,'000071432',1200,58,1258,0,0,0,1258,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,NAPHTHALENE,'000071432',5,0,5,0,0,0,5,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000071432',8,1,9,0,0,0,9,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000071432',1235,58,1293,0,0,0,1293,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000071432',21,1000,1021,0,0,0,1021,0,7,110
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NAPHTHALENE,'000071432',460,80,540,0,0,0,540,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NAPHTHALENE,'000071432',68,1100,1168,0,0,0,1168,0,120,110
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,NAPHTHALENE,'000071432',43,58,101,0,0,0,101,2900000,0,0
