Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2001,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2001,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       141.0000000,.,.,          .0000000,          .0000000,       141.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2001,PHENOL,'000108952',C,R,NAICS 331 - Primary Metals,         5.0000000,          .0000000,         5.0000000,         5.0000000,          .0000000,          .0000000,        10.0000000,       250.0000000,       260.0000000,.,.,          .0000000,         5.0000000,          .0000000,       255.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,         9.0000000,         9.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2002,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,.,.,.,          .0000000,          .0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2002,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       140.0000000,.,.,          .0000000,          .0000000,       140.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2002,PHENOL,'000108952',C,R,NAICS 331 - Primary Metals,         5.0000000,          .0000000,         5.0000000,         5.0000000,          .0000000,          .0000000,        10.0000000,       250.0000000,       260.0000000,.,.,          .0000000,         5.0000000,          .0000000,       255.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,         9.0000000,         9.0000000,        18.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2003,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       634.0000000,.,.,          .0000000,          .0000000,       634.0000000,          .0000000,          634.0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       634.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2004,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       315.0000000,.,.,          .0000000,          .0000000,       315.0000000,          .0000000,          315.0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       315.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2005,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       384.0000000,.,.,          .0000000,          .0000000,       384.0000000,          .0000000,          384.0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       384.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2006,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       341.8000000,.,.,          .0000000,          .0000000,       341.8000000,          .0000000,          341.8000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       341.8000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2007,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,      4000.0000000,          .0000000,      4000.0000000,          .0000000,          .0000000,          .0000000,      4000.0000000,       250.0000000,      4250.0000000,.,.,          .0000000,          .0000000,          .0000000,       250.0000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,      4105.0000000,      4105.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2007,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       463.4000000,       463.4000000,.,.,.,          .0000000,          .0000000,       463.4000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       463.4000000,       463.4000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2008,DIISOCYANATES,'N120',C,R,NAICS 331 - Primary Metals,      4800.0000000,          .0000000,      4800.0000000,          .0000000,          .0000000,          .0000000,      4800.0000000,       250.0000000,      5050.0000000,.,       250.0000000,          .0000000,          .0000000,          .0000000,       500.0000000,          .0000000,             .0000000,          .0000000,       150.0000000,          .0000000,          .0000000,      5240.0000000,      5390.0000000,          .0000000
CONSOLIDATED PRECISION PRODUCTS CORP,91766TLDYN4200W,4200 W VALLEY BLVD,POMONA,LOS ANGELES,CA,'91766',2008,LEAD,'007439921',C,R,NAICS 331 - Primary Metals,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       537.8000000,       537.8000000,.,.,.,          .0000000,          .0000000,       537.8000000,          .0000000,             .0000000,          .0000000,          .0000000,          .0000000,          .0000000,       537.8000000,       537.8000000,          .0000000
