Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.25,0.11,0.36,0,0,0,0.36,.,0.36,.,.,0,0,0,0,0,0,0,0,0,0.36,0.36,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.1,0.17,0.27,0,0,0,0.27,70.5,70.77,.,.,358.15,0,428.65,0,0,0,0,0,358.15,70.77,428.92,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.08,0.03,0.11,0,0,0,0.11,.,0.11,.,.,0,0,0,0,0,0,0,0,0,0.11,0.11,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,2.19,901.41,903.6,0,0,0,903.6,.,903.6,.,.,0,0,0,0,0,0,0,0,0,903.6,903.6,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,230.67,562.81,793.48,0,0,0,793.48,191.63,985.11,.,573.6,973.55,0,1738.78,0,0,0,573.6,0,973.55,985.11,2532.26,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,390.79,451.7,842.49,0,0,0,842.49,311.48,1153.97,0.7,.,1574.53,0,1886.71,0,0.7,0,0,0,1574.53,1153.97,2729.2,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,114.98,45.58,160.56,0,0,0,160.56,2.35,162.91,.,.,111.81,0,114.16,0,0,0,0,0,111.81,162.91,274.72,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,49.7,188.51,238.21,0,0,0,238.21,3.22,241.43,.,.,152,0,155.22,0,0,0,0,0,152,241.43,393.43,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.01,0.02,0.03,0,0,0,0.03,.,0.03,.,.,0,0,0,0,0,0,0,0,0,0.03,0.03,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,6.96,3.61,10.57,0,0,0,10.57,.,10.57,.,.,0,0,0,0,0,0,0,0,0,10.57,10.57,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,60.11,233.27,293.38,0,0,0,293.38,5.05,298.43,.,.,238.95,0,244,0,0,0,0,0,238.95,298.43,537.38,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,72.49,50.93,123.42,0,0,0,123.42,2.49,125.91,.,.,118.08,0,120.57,0,0,0,0,0,118.08,125.91,243.99,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0.01,0.01,0,0,0,0.01,0.62,0.63,115.85,.,.,0,116.47,0,115.85,0,0,0,0,0.63,116.48,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0.2,0.2,.,.,.,0,0.2,0,0,0,0,0,0,0.2,0.2,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,96.49,604.16,700.65,0,0,0,700.65,17.75,718.4,.,.,840.74,0,858.49,0,0,0,0,0,840.74,718.4,1559.14,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,10.94,14.93,25.87,0,0,0,25.87,.,25.87,.,.,74.76,0,74.76,0,0,0,0,0,74.76,25.87,100.63,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.04,0.04,0.08,0,0,0,0.08,.,0.08,.,.,0,0,0,0,0,0,0,0,0,0.08,0.08,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.4,0.29,0.69,0,0,0,0.69,2.32,3.01,.,.,110.26,0,112.58,0,0,0,0,0,110.26,3.01,113.27,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.09,0.02,0.11,0,0,0,0.11,.,0.11,.,.,0,0,0,0,0,0,0,0,0,0.11,0.11,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,4.96,1004.11,1009.07,0,0,0,1009.07,.,1009.07,.,.,0,0,0,0,0,0,0,0,0,1009.07,1009.07,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,323.4,391.85,715.25,0,0,0,715.25,6.33,721.58,.,.,300.11,0,306.44,0,0,0,0,0,300.11,721.58,1021.69,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,518.46,233.41,751.87,0,0,0,751.87,10.24,762.11,.,.,485.62,0,495.86,0,0,0,0,0,485.62,762.11,1247.73,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,96.35,33.88,130.23,0,0,0,130.23,193.13,323.36,1.54,.,3.86,0,198.53,0,1.54,0,0,0,3.86,323.36,328.76,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,32.65,143.78,176.43,0,0,0,176.43,264.22,440.65,2.1,.,5.16,0,271.48,0,2.1,0,0,0,5.16,440.65,447.91,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.03,0.03,0.06,0,0,0,0.06,.,0.06,.,.,0,0,0,0,0,0,0,0,0,0.06,0.06,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,6.31,3.39,9.7,0,0,0,9.7,.,9.7,.,.,0,0,0,0,0,0,0,0,0,9.7,9.7,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,59.75,228.73,288.48,0,0,0,288.48,414.69,703.17,3.3,.,8.11,0,426.1,0,3.3,0,0,0,8.11,703.17,714.58,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,38.36,29.42,67.78,0,0,0,67.78,204.97,272.75,1.63,.,4.03,0,210.63,0,1.63,0,0,0,4.03,272.75,278.41,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0,0,77.66,.,.,0,77.66,0,77.66,0,0,0,0,0,77.66,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0.35,0.35,.,.,.,0,0.35,0,0,0,0,0,0,0.35,0.35,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,METHANOL,'000067561',C,R,NAICS 4247 - Petroleum Bulk Terminals,1.39,0.41,1.8,0,0,0,1.8,.,1.8,.,.,0,0,0,0,0,0,0,0,0,1.8,1.8,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,88.87,570.14,659.01,0,0,0,659.01,1459.13,2118.14,11.62,.,28.53,0,1499.28,0,11.62,0,0,0,28.53,2118.14,2158.29,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,17.44,16.52,33.96,0,0,0,33.96,129.73,163.69,1.03,.,1.7,0,132.46,0,1.03,0,0,0,1.7,163.69,166.42,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.09,0.07,0.16,0,0,0,0.16,.,0.16,.,.,0,0,0,0,0,0,0,0,0,0.16,0.16,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,1.03,0.57,1.6,0,0,0,1.6,191.35,192.95,1.52,.,3.74,0,196.61,0,1.52,0,0,0,3.74,192.95,198.21,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.16,0.02,0.18,0,0,0,0.18,.,0.18,.,.,0,0,0,0,0,0,0,0,0,0.18,0.18,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,2.65,512.06,514.71,0,0,0,514.71,.,514.71,.,.,0,0,0,0,0,0,0,0,0,514.71,514.71,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,226.55,269.81,496.36,0,0,0,496.36,520.14,1016.5,4.14,.,10.42,0,534.7,0,4.14,0,0,0,10.42,1016.5,1031.06,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,271.92,150.71,422.63,0,0,0,422.63,841.23,1263.86,6.7,.,16.61,0,864.54,0,6.7,0,0,0,16.61,1263.86,1287.17,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,25.64,13.89,39.53,0,0,0,39.53,90.24,129.77,105.46,.,0,0,195.7,0,105.46,0,0,0,0,129.77,235.23,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,19,122.06,141.06,0,0,0,141.06,34.61,175.67,144.28,.,0,0,178.89,0,144.28,0,0,0,0,175.67,319.95,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.03,0.02,0.05,0,0,0,0.05,.,0.05,.,.,0,0,0,0,0,0,0,0,0,0.05,0.05,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,CUMENE,'000098828',C,R,NAICS 4247 - Petroleum Bulk Terminals,2.96,2.1,5.06,0,0,0,5.06,.,5.06,.,.,0,0,0,0,0,0,0,0,0,5.06,5.06,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,31.28,187.34,218.62,0,0,0,218.62,36.12,254.74,226.45,.,0,0,262.57,0,226.45,0,0,0,0,254.74,481.19,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,24.37,21.55,45.92,0,0,0,45.92,43.87,89.79,111.93,.,0,0,155.8,0,111.93,0,0,0,0,89.79,201.72,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0.01,0.01,0,0,0,0.01,211.96,211.97,165.03,.,.,0,376.99,0,165.03,0,0,0,0,211.97,377,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0,0,0.82,.,.,0,0.82,0,0.82,0,0,0,0,0,0.82,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,54.53,522.12,576.65,0,0,0,576.65,127.11,703.76,796.78,.,0,0,923.89,0,796.78,0,0,0,0,703.76,1500.54,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,10.82,13.83,24.65,0,0,0,24.65,20.57,45.22,70.85,.,0,0,91.42,0,70.85,0,0,0,0,45.22,116.07,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,PHENANTHRENE,'000085018',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.16,0.07,0.23,0,0,0,0.23,.,0.23,.,.,0,0,0,0,0,0,0,0,0,0.23,0.23,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,PHENOL,'000108952',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.65,0.33,0.98,0,0,0,0.98,16.67,17.65,104.49,.,0,0,121.16,0,104.49,0,0,0,0,17.65,122.14,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,6.08,0.05,6.13,0,0,0,6.13,.,6.13,.,.,0,0,0,0,0,0,0,0,0,6.13,6.13,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0.57,156.38,156.95,0,0,0,156.95,.,156.95,.,.,0,0,0,0,0,0,0,0,0,156.95,156.95,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,64.95,162.73,227.68,0,0,0,227.68,1080.77,1308.45,284.03,.,0,0,1364.8,0,284.03,0,0,0,0,1308.45,1592.48,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,146.39,105.53,251.92,0,0,0,251.92,241.73,493.65,459.37,.,0,0,701.1,0,459.37,0,0,0,0,493.65,953.02,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,17,49,66,0,0,0,66,17,83,.,.,11,0,28,0,0,0,0,2000,11,83,2094,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,13,140,153,0,0,0,153,21,174,.,.,16,0,37,0,0,0,0,930,16,171,1117,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,18,240,258,0,0,0,258,35,293,.,.,24,0,59,0,0,0,0,1200,24,295,1519,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,14,34,48,0,0,0,48,17,65,.,.,12,0,29,0,0,0,0,1300,12,65,1377,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,99.9,99.9,.,.,.,0,99.9,0,0,0,0,0,0,99.9,99.9,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,34,590,624,0,0,0,624,122,746,.,.,87,0,209,0,0,0,0,1600,87,740,2427,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,9,18,27,0,0,0,27,11,38,.,.,8,0,19,0,0,0,0,220,8,38,266,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 4247 - Petroleum Bulk Terminals,4.6,0.4,5,0,0,0,5,.,5,.,.,0,0,0,0,0,0,0,22.3,0,5,27.3,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,PROPYLENE,'000115071',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,520,520,0,0,0,520,.,520,.,.,0,0,0,0,0,0,0,10,0,520,530,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,86,290,376,0,0,0,376,43,419,.,.,31,0,74,0,0,0,0,7900,31,423,8354,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,51,160,211,0,0,0,211,70,281,.,.,49,0,119,0,0,0,0,5400,49,280,5729,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,60,14,74,0,0,0,74,361,435,.,.,0,0,361,0,0,0,0,140,0,434,574,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,38,88,126,0,0,0,126,111,237,.,.,0,0,111,0,0,0,0,270,0,240,510,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,42,170,212,0,0,0,212,82,294,.,.,0,0,82,0,0,0,0,350,0,292,642,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,77,18,95,0,0,0,95,161,256,.,.,0,0,161,0,0,0,0,120,0,255,375,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,LEAD COMPOUNDS,'N420',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,254.3,254.3,78,.,.,0,332.3,0,78,0,0,0,0,254.3,332.3,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,MERCURY COMPOUNDS,'N458',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0.1,0.1,0,.,.,0,0.1,0,0,0,0,0,0,0.1,0.1,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,N-HEXANE,'000110543',C,R,NAICS 4247 - Petroleum Bulk Terminals,71,570,641,0,0,0,641,289,930,.,.,0,0,289,0,0,0,0,940,0,930,1870,0,
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,NAPHTHALENE,'000091203',C,R,NAICS 4247 - Petroleum Bulk Terminals,6,5,11,0,0,0,11,67,78,.,.,0,0,67,0,0,0,0,7,0,78,85,0,
