Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CADMIUM COMPOUNDS,'N078',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CERTAIN GLYCOL ETHERS,'N230',C,R,NAICS 324 - Petroleum,3900,9900,13800,0,0,0,13800,.,13800,.,.,.,68000,.,68000,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHLORINE,'007782505',C,R,NAICS 324 - Petroleum,7300,0,7300,0,0,0,7300,.,7300,.,.,0,0,0,0,0,0,0,0,0,0,7300,7300,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHLOROFORM,'000067663',C,R,NAICS 324 - Petroleum,120,7,127,0,0,0,127,.,127,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHROMIUM,'007440473',C,R,NAICS 324 - Petroleum,0,1400,1400,0,0,0,1400,3000,4400,4,.,.,0,3004,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 325 - Chemicals,0,22,22,0,0,0,22,0,22,.,.,.,0,0,0,0,0,0,0,0,22,22,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 324 - Petroleum,0,100,100,155,0,0,255,35,290,35,.,.,35,0,70,0,35,0,0,0,0,255,290,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 324 - Petroleum,0,1400,1400,0,0,0,1400,3000,4400,4,0,0,0,0,3004,0,4,0,0,100,0,4400,4504,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COBALT,'007440484',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,25,25,1800,.,.,0,1825,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COBALT COMPOUNDS,'N096',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,41,41,1800,.,.,0,1841,0,1800,0,0,0,0,41,1841,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COPPER,'007440508',C,R,NAICS 324 - Petroleum,0,990,990,0,0,0,990,990,1980,71,.,.,0,1061,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COPPER COMPOUNDS,'N100',C,R,NAICS 325 - Chemicals,0,2,2,0,0,0,2,0,2,.,.,.,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COPPER COMPOUNDS,'N100',C,R,NAICS 325 - Chemicals,0,24,24,0,0,0,24,0,24,7,.,.,0,0,7,0,7,0,0,0,0,24,31,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,COPPER COMPOUNDS,'N100',C,R,NAICS 324 - Petroleum,0,990,990,0,0,0,990,990,1980,71,.,.,0,1061,0,71,0,0,5100,0,2000,7171,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 324 - Petroleum,37,8,45,0,0,0,45,.,45,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CYANIDE COMPOUNDS,'N106',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,9,9,.,0,4,0,13,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CYCLOHEXANE,'000110827',C,R,NAICS 325 - Chemicals,1500,0,1500,0,0,0,1500,.,1500,.,.,0,0,0,0,0,0,0,0,0,1500,1500,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,4900,1100,6000,0,0,0,6000,.,6000,.,.,0,0,0,0,200,0,0,0,0,0,6000,6200,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,DICHLOROMETHANE,'000075092',C,R,NAICS 324 - Petroleum,20,73,93,0,0,0,93,1,94,.,.,.,0,1,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,2010,0,2010,0,0,0,2010,.,2010,.,.,0,0,0,0,0,0,0,0,0,2010,2010,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,3340,0,3340,0,0,0,3340,.,3340,.,.,.,33200,.,33200,0,0,0,0,0,0,3340,3340,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,650,.,0,0,0,650,0,650,0,0,0,0,0,650,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,3,4,7,0,0,0,7,.,7,.,.,0,0,0,0,0,0,0,0,0,7,7,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,4920,150,5070,0,0,0,5070,.,5070,.,.,.,41,.,41,0,0,0,0,0,0,5070,5070,3
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,7300,2100,9400,0,0,0,9400,10,9410,104,0,5,6000,6119,38000,100,0,0,360000,6000,9400,413500,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,11,0,11,0,0,0,11,.,11,.,.,0,0,0,0,0,0,0,0,0,11,11,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,3190,5050,8240,0,0,0,8240,.,8240,.,.,0,0,0,0,0,0,0,0,0,8240,8240,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ETHYLENE,'000074851',C,R,NAICS 324 - Petroleum,5400,0,5400,0,0,0,5400,.,5400,.,.,0,0,0,0,0,0,49000000,0,160000,0,5400,49165400,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,FORMALDEHYDE,'000050000',C,R,NAICS 324 - Petroleum,0,4100,4100,0,0,0,4100,.,4100,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,FORMALDEHYDE,'000050000',C,R,NAICS 324 - Petroleum,0,1050,1050,0,0,0,1050,.,1050,.,.,0,0,0,0,0,0,0,0,0,1050,1050,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,HYDROGEN CYANIDE,'000074908',C,R,NAICS 324 - Petroleum,0,380,380,0,0,0,380,.,380,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,LEAD,'007439921',C,R,NAICS 324 - Petroleum,0,42,42,0,0,0,42,370,412,1,0,2,0,373,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,LEAD,'007439921',C,R,NAICS 325 - Chemicals,0,2,2,0,0,0,2,0,2,.,.,.,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,LEAD,'007439921',C,R,NAICS 324 - Petroleum,0,10,10,0,0,0,10,0,10,.,.,.,0,0,0,33,0,0,0,0,10,43,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,LEAD COMPOUNDS,'N420',C,R,NAICS 324 - Petroleum,0,42,42,0,0,0,42,380,422,1,0,2,0,383,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,M-XYLENE,'000108383',C,R,NAICS 325 - Chemicals,33,5,38,0,0,0,38,.,38,.,.,0,0,0,0,0,0,0,0,0,38,38,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,M-XYLENE,'000108383',C,R,NAICS 324 - Petroleum,7668,181,7849,0,0,0,7849,.,7849,.,.,0,0,0,0,0,0,0,0,0,7850,7850,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MANGANESE,'007439965',C,R,NAICS 324 - Petroleum,0,180,180,0,0,0,180,0,180,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MANGANESE,'007439965',C,R,NAICS 324 - Petroleum,0,38,38,0,0,0,38,0,38,.,.,.,0,0,0,0,0,0,0,0,38,38,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MANGANESE COMPOUNDS,'N450',C,R,NAICS 325 - Chemicals,0,2,2,0,0,0,2,0,2,.,.,.,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MANGANESE COMPOUNDS,'N450',C,R,NAICS 324 - Petroleum,0,180,180,0,0,0,180,0,180,.,.,.,0,0,0,0,0,0,0,310,0,180,490,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MERCURY,'007439976',C,R,NAICS 324 - Petroleum,0,110,110,0,0,0,110,120,230,.,3,50,0,173,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MERCURY COMPOUNDS,'N458',C,R,NAICS 325 - Chemicals,0,96,96,0,0,0,96,0,96,.,.,.,0,0,0,0,0,0,0,0,96,96,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,4950,0,4950,0,0,0,4950,.,4950,.,.,0,0,0,0,0,0,0,0,0,4950,4950,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,13000,980,13980,0,0,0,13980,.,13980,.,.,.,160000,0,160000,0,0,0,0,0,160000,14000,174000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,17824,0,17824,0,0,0,17824,.,17824,.,.,0,0,0,0,0,0,0,0,0,17824,17824,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,3900,9900,13800,0,0,0,13800,.,13800,.,.,.,68000,0,68000,0,0,0,0,0,68000,14000,82000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,METHYLENE BROMIDE,'000074953',C,R,NAICS 324 - Petroleum,0,52,52,0,0,0,52,.,52,33,.,0,0,0,33,0,0,0,0,0,0,52,52,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,59670,.,0,0,0,59670,0,59670,0,0,0,0,0,59670,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000091203',C,R,NAICS 325 - Chemicals,8,1,9,0,0,0,9,.,9,.,.,0,0,0,0,0,0,0,0,0,9,9,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000091203',C,R,NAICS 325 - Chemicals,1235,58,1293,0,0,0,1293,.,1293,.,.,0,0,0,0,0,0,0,0,0,1290,1290,4,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,21,1000,1021,0,0,0,1021,310,1331,.,7,106,0,423,5200000,0,0,7,3400,110,1300,5204817,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NICKEL,'007440020',C,R,NAICS 324 - Petroleum,5,270,275,0,0,0,275,77,352,29,0,0,0,106,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NICKEL,'007440020',C,R,NAICS 325 - Chemicals,0,12,12,0,0,0,12,0,12,.,.,.,0,0,0,0,0,0,0,0,12,12,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NICKEL,'007440020',C,R,NAICS 324 - Petroleum,0,57,57,0,0,0,57,0,57,16920,.,.,0,0,16920,0,16920,0,0,0,0,57,16977,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,5,270,275,0,0,0,275,5300,5575,29,0,0,0,0,5329,0,29,0,0,87,0,5600,5716,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,O-XYLENE,'000095476',C,R,NAICS 325 - Chemicals,33,6,39,0,0,0,39,.,39,.,.,0,0,0,0,0,0,0,0,0,39,39,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,O-XYLENE,'000095476',C,R,NAICS 324 - Petroleum,5451,195,5646,0,0,0,5646,.,5646,.,.,.,634,.,634,0,0,0,0,0,0,5805,5805,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,P-XYLENE,'000106423',C,R,NAICS 325 - Chemicals,33,6,39,0,0,0,39,.,39,.,.,0,0,0,0,0,0,0,0,0,39,39,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,P-XYLENE,'000106423',C,R,NAICS 324 - Petroleum,5640,180,5820,0,0,0,5820,.,5820,.,.,.,634,.,634,0,0,0,0,0,0,5800,5800,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,26,100,126,0,0,0,126,.,126,.,.,.,190000,0,190000,0,0,0,0,600000,190000,130,790130,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,11,0,11,0,0,0,11,.,11,.,.,0,0,0,0,0,0,0,0,0,11,11,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,3595,7221,10816,0,0,0,10816,.,10816,.,.,0,0,0,0,0,0,0,0,0,10816,10816,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,43000,0,43000,0,0,0,43000,.,43000,.,.,0,0,0,0,0,0,85000000,0,280000,0,43000,85323000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,SELENIUM,'007782492',C,R,NAICS 324 - Petroleum,0,3,3,0,0,0,3,5,8,.,.,.,0,5,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,SELENIUM COMPOUNDS,'N725',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,SILVER,'007440224',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,1,1,.,.,.,0,1,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,3595,7221,10816,0,0,0,10816,.,10816,64235000,.,0,0,0,64235000,0,64235000,0,0,0,0,110,64235110,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,THALLIUM,'007440280',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,35,35,440,.,.,0,475,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,81,36,117,0,0,0,117,.,117,.,.,0,0,0,0,0,0,0,0,0,117,117,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,17840,978,18818,0,0,0,18818,.,18818,.,.,.,809,.,809,0,0,0,0,0,0,18820,18820,214
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,27000,13000,40000,0,0,0,40000,12,40012,458,12000,5,110000,0,122475,270000,460,0,12000,2200000,110000,40000,2632460,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TRICHLOROETHYLENE,'000079016',C,R,NAICS 324 - Petroleum,4,3,7,0,0,0,7,.,7,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,VANADIUM (EXCEPT WHEN CONTAINED IN AN ALLOY),'007440622',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,160,160,41,.,.,0,201,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,26000,15000,41000,0,0,0,41000,210,41210,288,2,26,40000,40526,410000,290,0,2,1300000,40000,41000,1791292,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ZINC (FUME OR DUST),'007440666',C,R,NAICS 324 - Petroleum,0,1300,1300,0,0,0,1300,4603,5903,626,.,.,0,5229,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,0,8,8,0,0,0,8,0,8,.,.,.,0,0,0,0,0,0,0,0,8,8,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,0,152,152,0,0,0,152,0,152,46,.,.,0,0,46,0,46,0,0,0,0,152,198,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,1300,1300,0,0,0,1300,18003,19303,630,.,.,0,18633,0,630,0,0,4200,0,19000,23830,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,1900,0,1900,0,0,0,1900,.,1900,.,.,880,0,0,880,0,0,0,0,0,880,1900,2780,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,7900,0,7900,0,0,0,7900,.,7900,590,.,0,0,0,590,0,590,0,0,0,0,7900,8490,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 325 - Chemicals,7400,0,7400,0,0,0,7400,.,7400,.,.,0,0,0,0,0,0,0,0,0,7400,7400,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,15000,1100,16100,0,0,0,16100,.,16100,.,.,0,0,0,0,690000,0,0,0,0,0,16000,706000,0
